candidate_id,job_id,CV,Job Description,Job Position,lang,raw_output_gpt-4o,raw_output_gpt-4o_json_extracted,decision_gpt-4o,feedback_gpt-4o
c8a2ee52-cf0c-540a-8468-07cbb56097d5,9fa7efe3-b350-55ca-a1bf-bfa8b7778aac,"
12.2021-07.2022
Graphic designer
Cashberry, Kyiv

Worked in the marketing department.
Create a content for social media, promotional banners. Development of stickers for telegam.
Create a visual communication strategy.


08.2021-01.2022
Graphic designer
Freelance 

Create a logo.
Create a social media banners.


2020-2021
Economist
Raiffaeisen Bank, Kyiv
Looking for remote, interesting and creative work.
An important point in a new job for me is growth. 
I want to solve interesting and challenging tasks with a friendly and professional team, grow professionally, and improve my skills.","Join our fast growing company as a Graphic Designer with Photoshop and Illustrator skills.

It is a remote full-time position.
Schedule: Monday - Friday, 9 AM - 5 PM CET time zone

At PEXLY you have great opportunity to get:
   - Experience in the international company working with people around the globe;
   - Dynamic work in a young team of like-minded people in a mysterious business sphere;
   - Management's attention, support and motivation.

Your responsibilities:
   - Utilize Photoshop and Illustrator to create print proofs according to customer specifications.
   - Follow customer directions and make necessary edits to ensure designs meet printing requirements.
   - Ensure a high level of service and professionalism in all interactions with customers.
   - Work independently to complete tasks efficiently and effectively.
   - Meet designated key performance indicators (KPIs) related to speed, accuracy, and customer satisfaction.
   - Collaborate with team members to address any challenges and ensure smooth workflow.
   - Stay updated on the latest trends, tools, and techniques in Photoshop and Illustrator.

You are our perfect candidate if you have:
   - Minimum 1 year of experience using Photoshop and Illustrator in a professional setting.
   - Proficient in all tools and features of Photoshop and Illustrator.
   - Strong attention to detail and ability to follow printing specifications accurately.
   - Ability to work independently and efficiently without constant supervision.
   - Excellent problem-solving skills and ability to troubleshoot any design issues.
   - Ability to work in a fast-paced and repetitive work environment.
   - Familiarity with various printing methods and their requirements is a plus.
   - Ability to prioritize tasks and adapt to changing priorities.

PEXLY is a global company. We empower businesses all over the world through providing remote assistants and outsourced teams specialized in customer support, tech support, back office activities, and agile sales and marketing support.

We respect the individuality and culture of each member of our large team, and appreciate the contribution of each employee to support our Customers.

We will be glad to welcome you to our team. Grow your career with PEXLY!",Graphic Designer,en,"{
    ""decision"": ""reject"",
    ""feedback"": ""Candidate lacks sufficient experience and proficiency in Photoshop and Illustrator for full-time role required by PEXLY.""
}
```","{""decision"": ""reject"", ""feedback"": ""Candidate lacks sufficient experience and proficiency in Photoshop and Illustrator for full-time role required by PEXLY.""}",reject,Candidate lacks sufficient experience and proficiency in Photoshop and Illustrator for full-time role required by PEXLY.
c8a2ee52-cf0c-540a-8468-07cbb56097d5,ad695998-cf1e-53c5-b855-ea3ff6a64812,"
12.2021-07.2022
Graphic designer
Cashberry, Kyiv

Worked in the marketing department.
Create a content for social media, promotional banners. Development of stickers for telegam.
Create a visual communication strategy.


08.2021-01.2022
Graphic designer
Freelance 

Create a logo.
Create a social media banners.


2020-2021
Economist
Raiffaeisen Bank, Kyiv
Looking for remote, interesting and creative work.
An important point in a new job for me is growth. 
I want to solve interesting and challenging tasks with a friendly and professional team, grow professionally, and improve my skills.","RESPONSIBILITIES 
creating collages
retouching and color-correcting of images
creating special effects
creating text effects
completing unfinished drawings (if needed) 
self-developing and sharing knowledge with the team 

REQUIREMENTS 
Confident use of Adobe Photoshop, Adobe Illustrator 
Understanding visual design principles and processes (typography, iconography, composition, color, light, layout, etc.)
Availability of portfolio 
The ability to be a team player 
Adequate perception of criticism, flexibility, ability to argue your decisions 
Attention to details 
Ability to meet deadlines and work according to detailed technic characteristics 
Passion for creating something new and creative

Nice to have 
The skill to draw on a tablet
Art education is encouraged
Previous experience in the game industry 

YOU’LL GET: 
Competitive salary and performance-based reviews
Guaranteed paid vacations, main national holidays, and sick leaves
Employment benefits, such as partial compensation of sports and English lessons; medical insurance; bonuses on the occasion of marriage; ""baby bonuses"", and protection of workers with family responsibilities
Comfortable centrally located offices with snacks, a well-equipped gym, and weekly fun activities
Opportunity for professional growth: attending training programs, certifications, and conferences
Corporate celebrations and team buildings",Graphic Designer,en,"{
  ""decision"": ""reject"",
  ""feedback"": ""Lacks relevant experience in image retouching, special effects, and game industry. No mention of Adobe Illustrator proficiency or a portfolio. Skill set doesn""t fully match requirements.""
}
```","{""decision"": ""reject"",  ""feedback"": ""Lacks relevant experience in image retouching, special effects, and game industry. No mention of Adobe Illustrator proficiency or a portfolio. Skill set doesn't fully match requirements.""}",reject,"Lacks relevant experience in image retouching, special effects, and game industry. No mention of Adobe Illustrator proficiency or a portfolio. Skill set doesn't fully match requirements."
c8a2ee52-cf0c-540a-8468-07cbb56097d5,b1ae7e13-cc61-581b-a763-466c5794ec5e,"
12.2021-07.2022
Graphic designer
Cashberry, Kyiv

Worked in the marketing department.
Create a content for social media, promotional banners. Development of stickers for telegam.
Create a visual communication strategy.


08.2021-01.2022
Graphic designer
Freelance 

Create a logo.
Create a social media banners.


2020-2021
Economist
Raiffaeisen Bank, Kyiv
Looking for remote, interesting and creative work.
An important point in a new job for me is growth. 
I want to solve interesting and challenging tasks with a friendly and professional team, grow professionally, and improve my skills.","We need someone to support the design team, whose main tasks will be the production and design of banners and the adaptation of landing pages according to the team's requirements. 
It would be greatly appreciated if they have knowledge of HTML and CSS to assist in the implementation of those landing pages.

📌 **Responsibilities:**
- Create and design animated banners.
- Adapt landing pages to different requirements. 
- Assist in the creation of brand materials, such as PPTs, newsletters, etc. 

📌 **Requirements:**
- Experience using Figma.
- Experience using Photoshop/Illustrator. 
- Effective time management skills and the ability to meet deadlines.
- Experience in graphic design with a supporting portfolio. Proactivity in communication.
- Intermediate English and higher.

📌 **Extra points if:**
- Knowledge of HTML, and CSS. 

📌 **We offer:**
📆 Paid vacation, sick leave, and day-off (40 days per year);
⏰ Flexible schedule;
🚀 Individual development plan;
💵 Payment for external training;
📈 We provide access to the internal base of training, seminars and literature;
🇺🇸 Free English classes and Speaking club from beginner to advanced lvl.",Graphic Designer,en,"```
{""decision"": ""reject"", ""feedback"": ""Lacks Figma and Photoshop/Illustrator experience; portfolio showcasing graphic design work not provided. HTML/CSS skills not demonstrated. Review and strengthen skills for future applications.""}
```","{""decision"": ""reject"", ""feedback"": ""Lacks Figma and Photoshop/Illustrator experience; portfolio showcasing graphic design work not provided. HTML/CSS skills not demonstrated. Review and strengthen skills for future applications.""}",reject,Lacks Figma and Photoshop/Illustrator experience; portfolio showcasing graphic design work not provided. HTML/CSS skills not demonstrated. Review and strengthen skills for future applications.
c94d6269-e9ba-53ba-942f-037cc58c5f84,03a3938c-f9df-5316-a0a8-58217e1ec55f,"
1.5 years of experience working on NLP related projects. Hands on skills of similarity search tools: faiss, annoy; NLP tools: spaCy, Transformers, dependency parsing etc.

Strong maths skills and ability to find non-trivial solutions.

Looking for an interesting job which would allow me to apply and further develop my skills.
","**Responsibilities and requirements**:
— Implement algorithms for the best matching between drivers and riders;
— Implement adaptive pricing/loyalty algorithms;
— Develop forecasting of demand and supply on the platform;
— Leverage data and analytic frameworks to identify opportunities for growth and efficiency;
— Partner with product managers, engineers, marketers, designers, and operators to translate data insights into decisions and action;
— Design and analyze experiments; communicate results and act on launch decisions;
— Develop analytical frameworks to monitor business and product performance;
— Establish metrics that measure the health of our products, as well as rider and driver experience;
— Proficiency in SQL — able to write structured and efficient queries on large data sets;
— Experience in programming, especially with data science and visualization libraries in Python or R;
— English reading level (B2/C1).

**Terms and conditions of work**:
- Opportunity to work in a promising global startup and move to Silicon Valley after probationary period of 2 months;
- Fully remote work, with a flexible schedule and part-time work during the probationary period;
- Opportunity to receive stock and career development to the leading positions in the company.",Data Scientist,en,"```{""decision"": ""reject"", ""feedback"": ""Candidate lacks experience in SQL, adaptive pricing, and demand forecasting; skills are primarily NLP-focused, not aligned with job requirements.""}```","{""decision"": ""reject"", ""feedback"": ""Candidate lacks experience in SQL, adaptive pricing, and demand forecasting; skills are primarily NLP-focused, not aligned with job requirements.""}",reject,"Candidate lacks experience in SQL, adaptive pricing, and demand forecasting; skills are primarily NLP-focused, not aligned with job requirements."
c94d6269-e9ba-53ba-942f-037cc58c5f84,412788e7-3ebd-5ca4-996f-4400fae74f20,"
1.5 years of experience working on NLP related projects. Hands on skills of similarity search tools: faiss, annoy; NLP tools: spaCy, Transformers, dependency parsing etc.

Strong maths skills and ability to find non-trivial solutions.

Looking for an interesting job which would allow me to apply and further develop my skills.
","**What you’ll do:**
- Generate product hypotheses, optimization assumptions, and model efficiency improvements;
- Translate business tasks into machine learning terminology;
- Analyze data, search for insights, and generate traits;
- Prepare data and initial descriptive analysis (EDA);
- Create, describe, and validate ML solutions;
- Organize and evaluate A/B tests;
- Create training materials, maintain documentation;
- Consult colleagues on the application of ML/DL algorithms in solving their problems;
- Cooperate with the Data Engineers department to output models in Production.

**Our requirements:**
- University degree in physics and mathematics/technology/economics;
- Knowledge of mathematical statistics, linear algebra, mathematical analysis, Machine Learning algorithms;
- Knowledge and practical experience in using Python to work with data and build ML models;
- Experience in creating models (classification, regression, and clustering) using ML/DL approaches and tools;
- Experience with recommender systems;
- Experience with machine learning models throughout the cycle, including development, validation, and output to Production;
- Understanding of model quality metrics and their applications;
- Experience in effect analysis (A/B tests);
- Interpretation and visualization of the performance results of the obtained models;
- Experience with Docker and Git Bash;
- As a plus — basic knowledge of Cloud services (S3, IAM, EC2, Fargate);
- English level from Intermediate. 

**What we offer:**
- Work for a Swedish company with a portfolio of over 20 global free-to-play (F2P) projects that have been translated in 15 languages;
- Participate in the full product development cycle;
- Grow your career with an international company;
- Official/contract employment;
- Flexible working schedule;
- Comprehensive, company-subsidized medical insurance;
- Educational programs in English with highly qualified instructors;
- Relocation program to help you organize your move and keep costs down;
- Earn bonuses from project revenue for the teams you're involved in;
- Performance share program for key employees;
- R&D Project Development: opportunities for creating your own project within the framework of the company;
- Paid conferences, trainings, and workshops;
- Internal training platform (educational webinars for all specializations within the company);
- Fun and educational hangouts/master classes;
- Attend our annual internal TeamUp conferences abroad;
- Participate in charity projects.",Data Scientist,en,"```{""decision"": ""reject"", ""feedback"": ""Insufficient experience in ML models lifecycle, A/B tests, and recommender systems; lacks required Python and Docker/Git Bash skills; experience focused primarily on NLP.""}```","{""decision"": ""reject"", ""feedback"": ""Insufficient experience in ML models lifecycle, A/B tests, and recommender systems; lacks required Python and Docker/Git Bash skills; experience focused primarily on NLP.""}",reject,"Insufficient experience in ML models lifecycle, A/B tests, and recommender systems; lacks required Python and Docker/Git Bash skills; experience focused primarily on NLP."
c94d6269-e9ba-53ba-942f-037cc58c5f84,4663d372-c9d2-5f3e-84e9-098b65486e1f,"
1.5 years of experience working on NLP related projects. Hands on skills of similarity search tools: faiss, annoy; NLP tools: spaCy, Transformers, dependency parsing etc.

Strong maths skills and ability to find non-trivial solutions.

Looking for an interesting job which would allow me to apply and further develop my skills.
","Spendency is the Nordic region's leading SaaS service in spend analysis – and now the new Onventis Analytics. We help our customers take advantage of the latest technology to take control of their spend and work to both reduce costs and improve the sustainability of their purchases. Spendency now has over 100 customers, including many of Sweden's largest and most demanding organizations. 

We are a relatively small team but are now entering a phase of accelerating expansion as part of our joining Onventis and therefore need to employ driven people who can grow together with the product and be ready to take responsibility in our continued growth journey.

Although we deliver a high-tech solution, our culture and our way of working is based on putting people in focus. Through trust, commitment and helpfulness, we all work actively to be an organization where everyone is given the best opportunity to be challenged and grow. We are very excited about the work we do, the customers we help and the opportunities we see ahead of us, and we look forward to bringing more people with us on our continued journey.

About the development team

The team has a long history of working with agile. You will enter a well-oiled machine, where both processes and tools work, so you can to devote yourself to building new fun code, and not fight to make things work.

We like to bring in new technology, and learning from each other is the best thing we know. All developers have a background in various open source projects, such as the Spring Framework, so it is really appreciated when you come up with new ideas - and ideas on how we can use new fun technology.

We work in short sprints, so what you build will immediately get into the hands of users who really appreciate what we do. Of course, we work with CI and Devops, so going from code to production is a matter of minutes.

We want you to grow in this role. Maybe you're a code wizard that just blazes through bug fixes. Or you are the strategic thinker, who sees the possibility of simplifying and reusing code. Maybe you are the one who has an eye for how the web pages should be designed, so they are both pretty and easy to use. Together, we will ensure that you develop into someone who has a prominent role in the team and who will have responsibility for entire user stories and work on them together with the rest of the team.

We think it's fun to come to work every day, and we think you will too!

About The AI Product

We are looking to expand our AI offerings to include spend analytics in many more languages and regions. Working with natural language processing in new markets will be a fun new challenge.

We are looking to build new AI powered insights into patterns, behaviors and trends, both for individual companies to help them work more efficiently, and to identify broader trends withing the industry as a whole. Onventis Analytics has access to a wonderfully broad dataset, across many customers in different industry and government areas.
Competence profile

Data Science using Python, Jupyter and Pandas (or better)
Natural Language Processing using SkLearn, PolyFuzz, Hugging Face and similar
Deep Learning with TensorFlow or Pytorch
Python programming for productionizing
Basic AWS
Docker/Kubernetes

AI Services on AWS or Azure: high-level services such as regression, prediction, anomaly detection etc to be leveraged in our solution

Strong English language skills
Understanding German

Other technologies that are a big plus:

Pytorch
Deep AWS SageMaker or Azure AI experience
Experience with Anomaly Detection",Data Scientist,en,"```{""decision"": ""hire"", ""feedback"": ""Candidate has relevant NLP skills and strong math abilities, fitting well into our AI and data science needs for language expansion and complex pattern analysis.""}```","{""decision"": ""hire"", ""feedback"": ""Candidate has relevant NLP skills and strong math abilities, fitting well into our AI and data science needs for language expansion and complex pattern analysis.""}",hire,"Candidate has relevant NLP skills and strong math abilities, fitting well into our AI and data science needs for language expansion and complex pattern analysis."
cba695f7-405f-5046-9a9a-deda555f5bd1,073aa50b-9d2b-5bad-9f6f-aba087ff7a46,"
02.2012 – 02.2015
Last work place - Web developer at ""MORION"" LTD - HTML/CSS Coder, design and content management
In 3 years on other companies was been Front-end developer & makes over 10 web sites using HTML, XHTML, CSS, PHP, JavaScript, JQuery, AngularJS.
Офис возле метро. Стартап.","Our partner, American-based company, is looking for a Web Developer to join their team. Projects: websites (mostly on Prismic and Cascade). 

**Requirement:**
- 5+ years in web development
- previous experience with any popular CMS
- desire to learn and work with Prismic and Cascade CMS
- good knowledge of React 
- fluent English 

**We are offering** you to join our team on a contract basis. For you it means:
**- possibility to work directly with an American team on international projects**
**- remote work**
**- flexible schedule**
**- hourly rate policy**",Web Developer,en,"```{""decision"": ""reject"", ""feedback"": ""Lacks 5+ years experience and required CMS skills. No mention of React or fluent English proficiency.""}```","{""decision"": ""reject"", ""feedback"": ""Lacks 5+ years experience and required CMS skills. No mention of React or fluent English proficiency.""}",reject,Lacks 5+ years experience and required CMS skills. No mention of React or fluent English proficiency.
cba695f7-405f-5046-9a9a-deda555f5bd1,d7b63df8-18b6-5103-b84e-a24287179a05,"
02.2012 – 02.2015
Last work place - Web developer at ""MORION"" LTD - HTML/CSS Coder, design and content management
In 3 years on other companies was been Front-end developer & makes over 10 web sites using HTML, XHTML, CSS, PHP, JavaScript, JQuery, AngularJS.
Офис возле метро. Стартап.","The project deals with the development of websites on Webflow. We are ready to consider candidates without previous experience with this technology, but who can quickly and eagerly learn it. 

**Requirement:**
- 4+ years in web development;
- previous experience with any popular CMS;
- good knowledge of HTML, CSS, JS;
- fluent English;

**Will be a plus:**
- previous experience with Webflow;

**We are offering** you to join our team on a contract basis. For you it means:
**- remote work**
**- flexible schedule**
**- hourly rate policy**",Web Developer,en,"```{""decision"": ""hire"", ""feedback"": ""Candidate has 4+ years web development, CMS experience, and HTML/CSS/JS skills. Can quickly learn Webflow. Fluent English is not mentioned but flexibility is noted.""}```","{""decision"": ""hire"", ""feedback"": ""Candidate has 4+ years web development, CMS experience, and HTML/CSS/JS skills. Can quickly learn Webflow. Fluent English is not mentioned but flexibility is noted.""}",hire,"Candidate has 4+ years web development, CMS experience, and HTML/CSS/JS skills. Can quickly learn Webflow. Fluent English is not mentioned but flexibility is noted."
cba695f7-405f-5046-9a9a-deda555f5bd1,fdaa404f-d2dc-5604-afe9-3a3300bf896c,"
02.2012 – 02.2015
Last work place - Web developer at ""MORION"" LTD - HTML/CSS Coder, design and content management
In 3 years on other companies was been Front-end developer & makes over 10 web sites using HTML, XHTML, CSS, PHP, JavaScript, JQuery, AngularJS.
Офис возле метро. Стартап.","**Here’s what you need to know about us:**

We are set to challenge the current market leaders by developing a high scale innovative Financial Service Cloud. A one stop shop for all financial needs of investing, banking and crypto.
We have an incredibly gifted and motivated team of people that all share one vision – to build something great. Thanks to our global team of over 100 people we have managed to not just innovative the Trading sphere but to build the foundations of an empire just waiting to be explored.
We’re looking for an eager person who will take charge of all related website development , platform integration, marketing enablement tasks.

If you are a talented developer with **3+ years** of successful experience - we are waiting just for you!

**What you bring:**

Building responsive sites.
Web development - HTML 5, CSS3 (browser dependency of the features), CSS frameworks and grid systems.
JavaScript, jQuery.
PHP language and LEMP stack
Has regular contact with stakeholders and and engineering teams
Has the autonomy and the responsibility to choose the best approach for each problem.",Web Developer,en,"```{""decision"": ""hire"", ""feedback"": ""Candidate has 3 years of experience and skills in HTML, CSS, PHP, JavaScript, suitable for web development tasks and platform integration as required.""}```","{""decision"": ""hire"", ""feedback"": ""Candidate has 3 years of experience and skills in HTML, CSS, PHP, JavaScript, suitable for web development tasks and platform integration as required.""}",hire,"Candidate has 3 years of experience and skills in HTML, CSS, PHP, JavaScript, suitable for web development tasks and platform integration as required."
cf423c47-43b9-5642-9a69-d48a0c69c645,9fa7efe3-b350-55ca-a1bf-bfa8b7778aac,"
1,5 years of experience.

I helping businesses become more recognizable and successful with modern and cool design. My workflow is positive and creative.
I am looking for the new opportunities for my professional development and interesting projects to implement my creative ideas, that will benefit brands.

-Create a logo and brand identity, that help my clients stand out from the competition and become more recognizable
-Create infographics
-Create banners for social media, that which increased sales
-Create of printing products (business cards, flyers, banners, post cards, 
stickers, etc.)
","Join our fast growing company as a Graphic Designer with Photoshop and Illustrator skills.

It is a remote full-time position.
Schedule: Monday - Friday, 9 AM - 5 PM CET time zone

At PEXLY you have great opportunity to get:
   - Experience in the international company working with people around the globe;
   - Dynamic work in a young team of like-minded people in a mysterious business sphere;
   - Management's attention, support and motivation.

Your responsibilities:
   - Utilize Photoshop and Illustrator to create print proofs according to customer specifications.
   - Follow customer directions and make necessary edits to ensure designs meet printing requirements.
   - Ensure a high level of service and professionalism in all interactions with customers.
   - Work independently to complete tasks efficiently and effectively.
   - Meet designated key performance indicators (KPIs) related to speed, accuracy, and customer satisfaction.
   - Collaborate with team members to address any challenges and ensure smooth workflow.
   - Stay updated on the latest trends, tools, and techniques in Photoshop and Illustrator.

You are our perfect candidate if you have:
   - Minimum 1 year of experience using Photoshop and Illustrator in a professional setting.
   - Proficient in all tools and features of Photoshop and Illustrator.
   - Strong attention to detail and ability to follow printing specifications accurately.
   - Ability to work independently and efficiently without constant supervision.
   - Excellent problem-solving skills and ability to troubleshoot any design issues.
   - Ability to work in a fast-paced and repetitive work environment.
   - Familiarity with various printing methods and their requirements is a plus.
   - Ability to prioritize tasks and adapt to changing priorities.

PEXLY is a global company. We empower businesses all over the world through providing remote assistants and outsourced teams specialized in customer support, tech support, back office activities, and agile sales and marketing support.

We respect the individuality and culture of each member of our large team, and appreciate the contribution of each employee to support our Customers.

We will be glad to welcome you to our team. Grow your career with PEXLY!",Graphic Designer,en,"```{""decision"": ""reject"", ""feedback"": ""Lacks explicit mention of proficiency in Photoshop and Illustrator, and experience with print proofs and KPIs, crucial for the job.""}```","{""decision"": ""reject"", ""feedback"": ""Lacks explicit mention of proficiency in Photoshop and Illustrator, and experience with print proofs and KPIs, crucial for the job.""}",reject,"Lacks explicit mention of proficiency in Photoshop and Illustrator, and experience with print proofs and KPIs, crucial for the job."
cf423c47-43b9-5642-9a69-d48a0c69c645,ad695998-cf1e-53c5-b855-ea3ff6a64812,"
1,5 years of experience.

I helping businesses become more recognizable and successful with modern and cool design. My workflow is positive and creative.
I am looking for the new opportunities for my professional development and interesting projects to implement my creative ideas, that will benefit brands.

-Create a logo and brand identity, that help my clients stand out from the competition and become more recognizable
-Create infographics
-Create banners for social media, that which increased sales
-Create of printing products (business cards, flyers, banners, post cards, 
stickers, etc.)
","RESPONSIBILITIES 
creating collages
retouching and color-correcting of images
creating special effects
creating text effects
completing unfinished drawings (if needed) 
self-developing and sharing knowledge with the team 

REQUIREMENTS 
Confident use of Adobe Photoshop, Adobe Illustrator 
Understanding visual design principles and processes (typography, iconography, composition, color, light, layout, etc.)
Availability of portfolio 
The ability to be a team player 
Adequate perception of criticism, flexibility, ability to argue your decisions 
Attention to details 
Ability to meet deadlines and work according to detailed technic characteristics 
Passion for creating something new and creative

Nice to have 
The skill to draw on a tablet
Art education is encouraged
Previous experience in the game industry 

YOU’LL GET: 
Competitive salary and performance-based reviews
Guaranteed paid vacations, main national holidays, and sick leaves
Employment benefits, such as partial compensation of sports and English lessons; medical insurance; bonuses on the occasion of marriage; ""baby bonuses"", and protection of workers with family responsibilities
Comfortable centrally located offices with snacks, a well-equipped gym, and weekly fun activities
Opportunity for professional growth: attending training programs, certifications, and conferences
Corporate celebrations and team buildings",Graphic Designer,en,"```{""decision"": ""reject"", ""feedback"": ""Lacks relevant experience in collage creation, retouching, and special effects using Photoshop and Illustrator; no portfolio or game industry experience mentioned.""}```","{""decision"": ""reject"", ""feedback"": ""Lacks relevant experience in collage creation, retouching, and special effects using Photoshop and Illustrator; no portfolio or game industry experience mentioned.""}",reject,"Lacks relevant experience in collage creation, retouching, and special effects using Photoshop and Illustrator; no portfolio or game industry experience mentioned."
cf423c47-43b9-5642-9a69-d48a0c69c645,b1ae7e13-cc61-581b-a763-466c5794ec5e,"
1,5 years of experience.

I helping businesses become more recognizable and successful with modern and cool design. My workflow is positive and creative.
I am looking for the new opportunities for my professional development and interesting projects to implement my creative ideas, that will benefit brands.

-Create a logo and brand identity, that help my clients stand out from the competition and become more recognizable
-Create infographics
-Create banners for social media, that which increased sales
-Create of printing products (business cards, flyers, banners, post cards, 
stickers, etc.)
","We need someone to support the design team, whose main tasks will be the production and design of banners and the adaptation of landing pages according to the team's requirements. 
It would be greatly appreciated if they have knowledge of HTML and CSS to assist in the implementation of those landing pages.

📌 **Responsibilities:**
- Create and design animated banners.
- Adapt landing pages to different requirements. 
- Assist in the creation of brand materials, such as PPTs, newsletters, etc. 

📌 **Requirements:**
- Experience using Figma.
- Experience using Photoshop/Illustrator. 
- Effective time management skills and the ability to meet deadlines.
- Experience in graphic design with a supporting portfolio. Proactivity in communication.
- Intermediate English and higher.

📌 **Extra points if:**
- Knowledge of HTML, and CSS. 

📌 **We offer:**
📆 Paid vacation, sick leave, and day-off (40 days per year);
⏰ Flexible schedule;
🚀 Individual development plan;
💵 Payment for external training;
📈 We provide access to the internal base of training, seminars and literature;
🇺🇸 Free English classes and Speaking club from beginner to advanced lvl.",Graphic Designer,en,"```
{""decision"": ""reject"", ""feedback"": ""Lacks experience with Figma, Photoshop, and Illustrator. HTML and CSS knowledge not indicated. Portfolio supporting graphic design experience not provided.""}
```","{""decision"": ""reject"", ""feedback"": ""Lacks experience with Figma, Photoshop, and Illustrator. HTML and CSS knowledge not indicated. Portfolio supporting graphic design experience not provided.""}",reject,"Lacks experience with Figma, Photoshop, and Illustrator. HTML and CSS knowledge not indicated. Portfolio supporting graphic design experience not provided."
cfb0acd3-b814-505b-b177-950916a30b9d,0c12a53f-ce68-5b69-9042-10672458a3c8,"
01.2020 - current time
Finch Genetics
Project Description:
A large and complex SaaS project for our American client in the medical services field. The application is designed to assist medical staff in screening and identifying patients who may have an above-average risk of developing hereditary cancers and various other diseases. Users are required to fill out a specialized form (Family History Questionnaire), and the application automatically generates a pedigree (genealogical tree) based on this information. The physician then analyzes the report and utilizes integrated risk assessment algorithms. Docker is used to run most of the server infrastructure, including 3 containers for React frontend applications and 1 container for the monolithic API.

Role: Frontend Developer

Responsibilities:

Participation in team development
Code implementation and technical problem-solving
Code reviews for colleagues
Project Team: 5 frontend developers, 3 backend developers, 3 QA, 1 PM

Technologies Used: TypeScript, React.js, Redux, Redux Saga, Formik, Ant Design, Ant vision G6

08.2022 - 12.2022
Orlov
Project Description:
An interactive quiz video platform 

Role: Frontend Developer

Responsibilities:

Project architecture
Participation in team development
Code implementation and technical problem-solving
Code reviews for colleagues
Project Team: 2 frontend developers, 2 backend developer

Technologies Used: TypeScript, React.js, Redux, Redux Toolkit, Formik, Ant Design

01.2021-07.2022
Fluency Strikers
Project Description:
Internal web, mobile, and admin application for the largest Brazilian online language platform. The application assists sales managers and academy partners in selling language online courses by providing lead tracking, statistical analysis, and reporting. It also includes sales training materials such as guides, sales manager videos, and lessons from renowned sales trainers. The application is expected to transform into a full-fledged CMS with sales tools to attract potential users.

Role: Frontend Developer

Responsibilities:

Project architecture
Participation in team development
Code implementation and technical problem-solving
Code reviews for colleagues
Project Team: 3 frontend developers, 2 backend developers, 2 QA, 1 PM

Technologies Used: TypeScript, React.js, Redux, Redux Toolkit, Formik, Ant Design
","Mobilunity is a Ukrainian-based and operated provider of software engineering teams. Our typical clients are European, American and Japanese startups and small-to-mid sized companies working with our teams as permanent and equal extensions to their own software departments. With our collaboration model, engineers get direct access to the client’s technical management and work hand-in-hand with their peers both on the client’s side and in Ukraine. We as the Vendor ensure all non-tech questions are solved in a supportive manner. Joining Mobilunity you will get the best from both worlds – strong support and a big community locally, and an ambitious international team.

On behalf of our Client from the Norway, Mobilunity is looking for React performance engineer for a full-time or part-time employment.

Our client is a Norwegian startup working on the future of floor plans. Their software will help generate layouts using artificial intelligence - making great design quick, easy, and accessible.
They basically started 2 years ago from scratch, they got some soft funding and managed to build a little team with that, then got some pretty big financing opportunities and an investor.

Requirements:

- The consultant needs to be a React performance engineer
- React performance, React testing, React project structure and organization, React-Redux, Redux middleware, handling large states in React applications,
- Three.js, React-three-fiber, Redux-toolkit, Node.js based backend, tRPC, mono repo structures, Next.js

In return we offer:

- The friendliest community of like-minded IT-people
- Open knowledge-sharing environment – exclusive access to a rich pool of colleagues willing to share their endless insights into the broadest variety of modern technologies
- Mobilunity Medical Insurance program designed to attend our teams’ needs
- Paid vacations and sick leaves, including 5 paid days per year that don’t require a sick note
- Fair salary and 100% taxes coverage – don’t worry about possible taxes raise – we will get you covered
- Perfect office location in the city-center (900m from Lukyanivska metro station with a green and spacious neighborhood) or remote mode -engagement: you can choose a convenient one for you, with a possibility to fit together both
- No open-spaces setup – separate rooms for every team’s comfort and multiple lounge and gaming zones on all of the 3 floors
- English classes in 1-to-1 & group modes with elements of gamification
- Neverending fun: sports events, tournaments, music band, multiple affinity groups

COME ON BOARD, AND LET’S GROW TOGETHER!",React Developer,en,"{
  ""decision"": ""hire"",
  ""feedback"": ""Experienced React developer with Redux expertise. Relevant skills in project architecture and technical problem-solving make them a good fit for our performance engineering role.""
}
```","{""decision"": ""hire"",  ""feedback"": ""Experienced React developer with Redux expertise. Relevant skills in project architecture and technical problem-solving make them a good fit for our performance engineering role.""}",hire,Experienced React developer with Redux expertise. Relevant skills in project architecture and technical problem-solving make them a good fit for our performance engineering role.
